Date,Open,High,Low,Close,Adj Close,Volume
2016-05-25,13.621000,13.621000,13.621000,13.621000,12.175879,0
2016-05-26,14.300000,14.300000,14.300000,14.300000,12.782842,0
2016-05-27,14.301000,14.301000,14.301000,14.301000,12.783734,300
2016-05-30,14.300000,14.300000,14.300000,14.300000,12.782842,300
2016-05-31,13.700000,13.700000,13.700000,13.700000,12.246498,0
2016-06-01,13.850000,13.850000,13.500000,13.571000,12.131185,2355
2016-06-02,12.636000,12.636000,12.636000,12.636000,11.295382,0
2016-06-03,12.560000,13.966000,12.560000,13.966000,12.484277,200
2016-06-06,13.960000,14.440000,13.960000,14.440000,12.907988,300
2016-06-07,13.960000,14.406000,13.960000,14.346000,12.823959,155
2016-06-08,14.400000,14.400000,13.960000,13.960000,12.478913,420
2016-06-09,13.970000,13.971000,13.970000,13.971000,12.488746,4
2016-06-10,13.970000,13.970000,13.970000,13.970000,12.487853,20
2016-06-13,13.061000,13.061000,13.061000,13.061000,11.675292,0
2016-06-14,13.000000,13.739000,13.000000,13.739000,12.281361,35
2016-06-15,13.000000,13.000000,13.000000,13.000000,11.620765,0
2016-06-16,13.034000,13.034000,13.034000,13.034000,11.651158,0
2016-06-17,13.000000,13.000000,13.000000,13.000000,11.620765,0
2016-06-20,13.127000,13.127000,13.127000,13.127000,11.734290,0
2016-06-21,14.839000,14.839000,14.839000,14.839000,13.264656,80
2016-06-22,13.464000,13.464000,13.464000,13.464000,12.035536,0
2016-06-23,13.721000,13.721000,13.721000,13.721000,12.265270,0
2016-06-24,13.832000,14.100000,13.832000,14.099000,12.603167,1050
2016-06-27,13.210000,13.210000,13.210000,13.210000,11.808484,0
2016-06-28,13.210000,13.210000,13.210000,13.210000,11.808484,0
2016-06-29,13.725000,13.725000,13.725000,13.725000,12.268847,0
2016-06-30,14.208000,14.603000,14.208000,14.603000,13.053694,16
2016-07-01,14.343000,14.343000,14.343000,14.343000,12.821280,0
2016-07-04,15.499000,16.094000,15.499000,16.094000,14.386506,700
2016-07-05,14.710000,14.710000,14.710000,14.710000,13.149343,0
2016-07-06,14.391000,15.200000,14.391000,14.698000,13.138615,2030
2016-07-07,14.700000,14.700000,14.700000,14.700000,13.140403,0
2016-07-08,14.990000,14.990000,14.990000,14.990000,13.399635,0
2016-07-11,14.990000,14.990000,14.990000,14.990000,13.399635,0
2016-07-12,15.378000,16.131001,15.200000,15.200000,13.587356,850
2016-07-13,15.212000,16.999001,15.212000,16.999001,15.195491,662
2016-07-14,15.818000,16.891001,15.818000,16.788000,16.459249,1260
2016-07-15,15.963000,15.963000,15.963000,15.963000,15.650405,0
2016-07-18,16.680000,17.249001,16.680000,17.249001,16.911222,224
2016-07-19,16.653000,17.399000,16.625999,17.399000,17.058285,1200
2016-07-20,16.469000,16.469000,16.469000,16.469000,16.146496,0
2016-07-21,16.427000,17.070000,16.427000,17.070000,16.735725,150
2016-07-22,16.202000,17.490000,16.202000,17.490000,17.147501,581
2016-07-25,17.000000,17.000000,17.000000,17.000000,16.667097,0
2016-07-26,17.000000,17.000000,17.000000,17.000000,16.667097,0
2016-07-27,17.000000,17.980000,17.000000,17.552999,17.209269,830
2016-07-28,17.209999,18.072001,17.209999,18.049999,17.696535,955
2016-07-29,17.414000,17.746000,17.414000,17.746000,17.398489,88
2016-08-01,17.173000,17.173000,17.173000,17.173000,16.836710,0
2016-08-02,17.205000,17.205000,17.205000,17.205000,16.868082,0
2016-08-03,17.257000,18.180000,17.257000,18.180000,17.823990,500
2016-08-04,17.320000,17.320000,17.320000,17.320000,16.980831,0
2016-08-05,18.150000,18.150000,18.150000,18.150000,17.794577,0
2016-08-08,18.150000,18.150000,18.150000,18.150000,17.794577,0
2016-08-09,18.150000,18.150000,18.150000,18.150000,17.794577,0
2016-08-10,18.150000,18.150000,18.150000,18.150000,17.794577,0
2016-08-11,18.150000,18.150000,18.150000,18.150000,17.794577,0
2016-08-12,18.150000,18.336000,18.150000,18.336000,17.976936,500
2016-08-15,18.150000,18.150000,18.150000,18.150000,17.794577,0
2016-08-16,18.150000,18.250000,18.150000,18.250000,17.892620,300
2016-08-17,18.150000,18.150000,18.150000,18.150000,17.794577,0
2016-08-18,18.150000,18.150000,18.150000,18.150000,17.794577,0
2016-08-19,18.150000,18.150000,18.150000,18.150000,17.794577,0
2016-08-22,18.150000,18.150000,17.200001,17.200001,16.863182,430
2016-08-23,17.000000,17.000000,17.000000,17.000000,16.667097,0
2016-08-24,18.499001,18.499001,18.499001,18.499001,18.136744,55
2016-08-25,18.499001,18.499001,18.499001,18.499001,18.136744,23
2016-08-26,17.000000,17.408001,17.000000,17.408001,17.067108,250
2016-08-29,17.000000,17.000000,17.000000,17.000000,16.667097,0
2016-08-30,17.000000,17.000000,16.903999,16.903999,16.572977,30
2016-08-31,16.400000,16.400000,16.400000,16.400000,16.078846,0
2016-09-01,16.400000,17.073999,16.400000,17.073999,16.739647,100
2016-09-02,16.400000,16.400000,16.400000,16.400000,16.078846,0
2016-09-05,16.400000,16.400000,16.400000,16.400000,16.078846,0
2016-09-06,16.443001,17.471001,16.443001,17.471001,17.128874,485
2016-09-07,16.660999,18.339001,16.660999,18.339001,17.979877,30
2016-09-08,17.223000,17.223000,17.223000,17.223000,16.885731,0
2016-09-09,16.681999,16.681999,16.681999,16.681999,16.355324,0
2016-09-12,15.895000,15.895000,15.895000,15.895000,15.583736,0
2016-09-13,15.438000,15.438000,15.438000,15.438000,15.135685,0
2016-09-14,15.332000,15.332000,15.332000,15.332000,15.031761,0
2016-09-15,15.655000,15.655000,15.655000,15.655000,15.348435,0
2016-09-16,15.762000,15.762000,15.762000,15.762000,15.453341,0
2016-09-19,15.550000,15.550000,15.550000,15.550000,15.245492,0
2016-09-20,15.699000,15.699000,15.699000,15.699000,15.391575,0
2016-09-21,15.729000,16.933001,15.729000,16.933001,16.601410,300
2016-09-22,15.826000,15.826000,15.826000,15.826000,15.516088,0
2016-09-23,16.517000,17.393000,16.517000,17.393000,17.052401,300
2016-09-26,17.914000,17.914000,17.914000,17.914000,17.563198,6
2016-09-27,16.153999,16.153999,16.153999,16.153999,15.837664,0
2016-09-28,16.049999,16.049999,16.049999,16.049999,15.735700,0
2016-09-29,16.198000,16.198000,16.198000,16.198000,15.880802,0
2016-09-30,18.017000,18.017000,17.648001,17.648001,17.302408,131
2016-10-04,17.648001,17.648001,16.461000,16.461000,16.138653,0
2016-10-05,16.504999,16.504999,16.504999,16.504999,16.181789,0
2016-10-06,16.600000,16.600000,16.600000,16.600000,16.274931,0
2016-10-07,16.229000,16.229000,16.229000,16.229000,15.911196,0
2016-10-10,16.375999,16.375999,16.375999,16.375999,16.055317,0
2016-10-11,16.523001,16.523001,16.523001,16.523001,16.199438,0
2016-10-12,16.083000,17.780001,16.083000,17.780001,17.431824,83
2016-10-13,16.180000,17.000000,16.180000,17.000000,16.667097,400
2016-10-14,15.663000,15.663000,15.663000,15.663000,15.356279,0
2016-10-17,15.550000,16.405001,15.550000,16.405001,16.083750,200
2016-10-18,15.550000,15.550000,15.550000,15.550000,15.245492,0
2016-10-19,15.550000,15.796000,15.550000,15.796000,15.486674,89
2016-10-20,15.550000,15.550000,15.550000,15.550000,15.245492,0
2016-10-21,15.550000,15.550000,15.550000,15.550000,15.245492,0
2016-10-24,16.500000,16.500000,16.500000,16.500000,16.176889,50
2016-10-25,15.564000,17.058001,15.564000,17.058001,16.723963,2000
2016-10-26,15.729000,15.729000,15.729000,15.729000,15.420987,0
2016-10-27,15.821000,15.821000,15.821000,15.821000,15.511186,0
2016-10-28,15.576000,17.353001,15.576000,17.353001,17.013186,48
2016-10-31,15.770000,15.770000,15.770000,15.770000,15.461185,0
2016-11-01,15.758000,16.650000,15.758000,16.650000,16.323952,1065
2016-11-02,15.772000,15.772000,15.772000,15.772000,15.463145,0
2016-11-03,15.550000,15.550000,15.550000,15.550000,15.245492,0
2016-11-04,15.550000,15.550000,15.550000,15.550000,15.245492,0
2016-11-07,15.600000,17.136000,15.600000,17.128000,16.792591,1164
2016-11-08,16.153999,16.472000,16.153999,16.472000,16.149437,16
2016-11-09,18.027000,18.670000,17.712999,17.712999,17.366135,20690
2016-11-10,17.738001,20.795000,17.738001,19.033001,18.660288,100
2016-11-11,19.100000,20.200001,19.100000,19.530001,19.147554,6723
2016-11-14,21.000000,21.000000,18.500000,18.500000,18.137724,663
2016-11-15,18.176001,18.176001,18.176001,18.176001,17.820068,0
2016-11-16,17.849001,17.849001,17.849001,17.849001,17.499474,0
2016-11-17,17.534000,17.534000,17.534000,17.534000,17.190641,0
2016-11-18,17.599001,17.599001,17.599001,17.599001,17.254368,0
2016-11-21,17.374001,17.374001,17.374001,17.374001,17.033773,0
2016-11-22,17.850000,19.691000,17.850000,19.152000,18.776957,5300
2016-11-23,18.377001,19.035999,18.377001,18.646000,18.280865,600
2016-11-24,18.611000,18.611000,18.611000,18.611000,18.246550,0
2016-11-25,19.315001,19.806000,19.315001,19.806000,19.418148,1250
2016-11-28,19.098000,20.299999,19.098000,20.299999,19.902473,555
2016-11-29,20.250000,20.250000,20.000999,20.000999,19.609329,80
2016-11-30,18.648001,18.648001,18.648001,18.648001,18.282825,0
2016-12-01,19.549999,19.549999,18.500000,18.500000,18.137724,700
2016-12-02,18.437000,20.052999,18.437000,18.865999,18.496555,64664
2016-12-05,20.275999,20.275999,19.996000,19.996000,19.604429,140
2016-12-06,19.431000,19.431000,19.431000,19.431000,19.050491,0
2016-12-07,20.337000,21.799999,20.337000,21.799999,21.373100,350
2016-12-08,20.250000,21.961000,20.250000,21.961000,21.530949,200
2016-12-09,21.961000,21.961000,21.961000,21.961000,21.530949,150
2016-12-12,22.797001,22.797001,21.846001,21.846001,21.418201,450
2016-12-13,20.599001,20.599001,20.599001,20.599001,20.195621,0
2016-12-14,20.430000,20.952000,20.430000,20.701000,20.295622,20000
2016-12-15,20.061001,20.061001,20.061001,20.061001,19.668156,0
2016-12-16,19.736000,19.736000,19.736000,19.736000,19.349520,0
2016-12-19,19.363001,20.378000,19.363001,20.378000,19.978949,140
2016-12-20,19.490000,21.257000,19.490000,21.257000,20.840734,127
2016-12-21,19.941999,21.379999,19.941999,21.355000,20.936815,97
2016-12-22,19.853001,20.815001,19.853001,20.815001,20.407391,101
2016-12-23,19.972000,19.972000,19.972000,19.972000,19.580898,0
2016-12-27,19.972000,19.972000,19.715000,19.715000,19.328932,0
2016-12-28,19.919001,20.806000,19.919001,20.806000,20.398565,47
2016-12-29,19.900000,19.900000,19.900000,19.900000,19.510307,0
2016-12-30,19.778999,20.705999,19.778999,20.642000,20.237778,4226
2017-01-02,20.000000,21.141001,20.000000,21.141001,20.727007,1435
2017-01-03,19.886999,19.886999,19.886999,19.886999,19.497562,0
2017-01-04,20.398001,21.465000,20.398001,21.465000,21.044662,80
2017-01-05,20.895000,20.895000,20.895000,20.895000,20.485825,0
2017-01-06,21.000000,21.000000,21.000000,21.000000,20.588768,0
2017-01-09,21.000000,22.976999,21.000000,22.976999,22.527052,500
2017-01-10,21.000000,21.000000,21.000000,21.000000,20.588768,0
2017-01-11,21.837999,23.624001,21.837999,23.624001,23.161383,900
2017-01-12,24.850000,24.888000,24.000000,24.150000,23.677082,1470
2017-01-13,23.545000,23.545000,23.545000,23.545000,23.083929,0
2017-01-16,23.688000,25.225000,23.688000,25.225000,24.731031,100
2017-01-17,23.934000,25.160999,23.934000,25.160999,24.668283,56
2017-01-18,24.610001,26.297001,24.610001,26.297001,25.782040,202
2017-01-19,24.737000,24.737000,24.737000,24.737000,24.252586,0
2017-01-20,25.000000,25.000000,25.000000,25.000000,24.510437,0
2017-01-23,25.000000,25.879999,25.000000,25.000999,24.511417,471
2017-01-24,25.000000,26.528999,25.000000,26.528999,26.009495,465
2017-01-25,25.639000,28.089001,25.639000,28.089001,27.538948,1535
2017-01-26,27.000000,28.000000,27.000000,28.000000,27.451691,275
2017-01-27,26.750000,28.000000,26.750000,28.000000,27.451691,451
2017-01-30,27.481001,29.087999,27.257999,27.257999,26.724220,725
2017-01-31,26.860001,28.700001,26.860001,28.700001,28.137983,680
2017-02-01,27.348000,29.599001,27.348000,29.599001,29.019379,95
2017-02-02,28.066000,29.268000,28.066000,29.268000,28.694859,89
2017-02-03,27.632000,27.632000,27.632000,27.632000,27.090897,0
2017-02-06,27.472000,29.684000,27.472000,29.684000,29.102713,130
2017-02-07,27.952999,29.433001,27.952999,28.615999,28.055626,335
2017-02-08,27.591999,27.591999,27.591999,27.591999,27.051678,0
2017-02-09,27.464001,28.562000,27.464001,28.431000,27.874249,475
2017-02-10,27.368999,28.603001,27.368999,28.603001,28.042883,1200
2017-02-13,28.138000,30.100000,28.138000,30.100000,29.510567,225
2017-02-14,28.916000,30.766001,28.916000,30.596001,29.996855,276
2017-02-15,29.181999,29.181999,29.181999,29.181999,28.610542,0
2017-02-16,28.915001,29.750000,28.915001,29.750000,29.167419,130
2017-02-17,28.955000,29.600000,28.955000,29.600000,29.020357,590
2017-02-20,28.622000,30.000000,28.622000,30.000000,29.412525,300
2017-02-21,29.424999,31.533001,29.424999,30.031000,29.442917,290
2017-02-22,30.716999,30.716999,30.716999,30.716999,30.115482,0
2017-02-23,30.184999,31.152000,30.184999,30.964001,30.357647,300
2017-02-24,30.063000,30.400000,30.063000,30.400000,29.804691,25
2017-02-27,29.438000,31.759001,29.438000,31.759001,31.137079,2
2017-02-28,29.480000,29.480000,28.466999,28.466999,27.909544,70
2017-03-01,29.152000,30.305000,29.152000,30.153999,29.563509,711
2017-03-02,30.599001,30.600000,29.985001,29.985001,29.397820,1280
2017-03-03,29.457001,29.457001,29.457001,29.457001,28.880159,0
2017-03-06,28.747000,29.429001,28.747000,29.000000,28.432108,155
2017-03-07,28.027000,28.027000,26.766001,26.766001,26.241856,230
2017-03-08,26.836000,28.000000,26.836000,27.802999,27.258547,128
2017-03-09,27.159000,27.500000,26.490999,26.490999,25.972239,230
2017-03-10,26.365999,27.972000,26.365999,27.972000,27.424238,559
2017-03-13,28.108000,29.599001,27.893000,29.599001,29.019379,295
2017-03-14,27.513000,27.513000,27.513000,27.513000,26.974226,0
2017-03-15,27.976000,27.976000,27.976000,27.976000,27.428160,0
2017-03-16,27.827999,29.875999,27.827999,29.334000,28.759565,72
2017-03-17,28.905001,28.905001,28.905001,28.905001,28.338968,0
2017-03-20,28.816999,29.000000,28.816999,29.000000,28.432108,500
2017-03-21,28.414000,28.414000,28.414000,28.414000,27.857582,0
2017-03-22,27.888000,27.888000,27.888000,27.888000,27.341883,0
2017-03-23,27.882000,27.882000,27.882000,27.882000,27.336000,0
2017-03-24,27.594999,27.594999,27.594999,27.594999,27.054621,0
2017-03-27,27.355000,28.966999,27.355000,28.966999,28.399752,30
2017-03-28,26.826000,28.541000,26.826000,28.541000,27.982096,100
2017-03-29,27.205999,27.205999,27.205999,27.205999,26.673237,0
2017-03-30,27.250999,28.503000,27.250999,28.503000,27.944839,177
2017-03-31,27.532000,27.532000,27.532000,27.532000,26.992853,0
2017-04-03,26.558001,26.558001,26.558001,26.558001,26.037928,0
2017-04-04,26.987000,27.950001,26.987000,27.612000,27.071287,140
2017-04-05,27.476000,30.000000,27.476000,30.000000,29.412525,500
2017-04-06,29.316999,30.181999,29.316999,30.013000,29.425270,265
2017-04-07,29.594000,30.016001,29.594000,30.016001,29.428211,40
2017-04-10,29.584999,29.584999,29.584999,29.584999,29.005651,0
2017-04-11,28.892000,29.500000,28.892000,29.500000,28.922316,600
2017-04-12,27.944000,29.535999,27.944000,29.535999,28.957611,205
2017-04-13,27.809000,28.349001,27.809000,27.844000,27.298744,53
2017-04-18,27.844000,27.844000,27.697001,27.697001,27.154623,0
2017-04-19,27.194000,27.194000,27.194000,27.194000,26.661474,0
2017-04-20,27.743999,28.775000,27.702999,27.702999,27.160505,115
2017-04-21,27.757999,28.483000,27.757999,28.483000,27.925232,5
2017-04-24,27.761000,28.896000,27.761000,28.500000,27.941898,385
2017-04-25,28.172001,28.172001,28.172001,28.172001,27.620323,0
2017-04-26,28.580999,29.399000,28.580999,29.399000,28.823294,40
2017-04-27,29.098000,29.433001,29.098000,29.433001,28.856628,450
2017-04-28,28.811001,29.166000,28.811001,29.166000,28.594856,1034
2017-05-02,29.166000,29.487000,29.166000,29.487000,28.909571,20
2017-05-03,28.785000,28.785000,28.785000,28.785000,28.221317,0
2017-05-04,28.757000,28.757000,28.548000,28.548000,27.988958,51
2017-05-05,27.548000,27.980000,27.548000,27.980000,27.432081,59
2017-05-08,27.808001,27.808001,26.740999,26.740999,26.217344,30
2017-05-09,26.573000,26.573000,26.573000,26.573000,26.052633,0
2017-05-10,27.211000,27.211000,27.211000,27.211000,26.678141,0
2017-05-11,26.778999,27.500000,26.778999,27.500000,26.961481,200
2017-05-12,26.891001,26.891001,26.891001,26.891001,26.364407,0
2017-05-15,27.445000,28.313000,27.445000,28.304001,27.749737,300
2017-05-16,27.674000,27.674000,27.600000,27.600000,27.059523,100
2017-05-17,27.186001,27.186001,27.186001,27.186001,26.653631,0
2017-05-18,26.546000,26.546000,25.997999,26.093000,25.582033,940
2017-05-19,26.285000,27.353001,26.285000,27.353001,26.817360,1200
2017-05-22,26.952000,26.952000,26.952000,26.952000,26.424212,0
2017-05-23,26.861000,26.861000,26.861000,26.861000,26.334993,0
2017-05-24,26.235001,26.350000,26.136000,26.350000,25.834002,800
2017-05-25,26.172001,26.172001,26.172001,26.172001,25.659487,0
2017-05-26,27.000999,27.000999,27.000999,27.000999,26.472252,0
2017-05-29,26.252001,26.415001,26.252001,26.339001,25.823217,540
2017-05-30,26.200001,26.200001,26.200001,26.200001,25.686939,0
2017-05-31,26.014000,26.014000,26.014000,26.014000,25.504581,0
2017-06-01,25.106001,25.694000,25.106001,25.694000,25.190847,150
2017-06-02,25.719999,25.719999,25.719999,25.719999,25.216337,0
2017-06-05,25.719999,25.719999,25.719999,25.719999,25.216337,0
2017-06-06,25.509001,25.509001,25.509001,25.509001,25.009470,0
2017-06-07,25.920000,25.920000,25.920000,25.920000,25.412422,0
2017-06-08,25.216999,26.500000,25.216999,26.500000,25.981064,60
2017-06-09,26.830000,27.145000,26.830000,27.145000,26.613434,1117
2017-06-12,27.188000,27.188000,26.714001,26.714001,26.190874,550
2017-06-13,26.243000,26.243000,26.243000,26.243000,25.729095,0
2017-06-14,25.964001,25.964001,25.964001,25.964001,25.455561,0
2017-06-15,25.000000,25.000000,25.000000,25.000000,24.510437,0
2017-06-16,25.284000,25.801001,25.284000,25.801001,25.295752,45
2017-06-19,25.368999,25.368999,24.400000,24.400000,23.922186,1400
2017-06-20,25.622000,25.622000,25.395000,25.395000,24.897703,0
2017-06-21,24.742001,24.742001,24.742001,24.742001,24.257490,0
2017-06-22,25.500000,25.500000,25.500000,25.500000,25.000647,150
2017-06-23,25.436001,25.436001,25.436001,25.436001,24.937901,0
2017-06-26,25.687000,25.687000,25.687000,25.687000,25.183985,0
2017-06-27,25.868000,25.868000,25.868000,25.868000,25.361439,0
2017-06-28,26.149000,26.149000,26.149000,26.149000,25.636936,0
2017-06-29,25.933001,25.933001,25.933001,25.933001,25.425167,0
2017-06-30,26.198999,26.198999,26.198999,26.198999,25.685957,0
2017-07-03,25.816000,26.232000,25.816000,26.232000,25.718311,100
2017-07-04,25.823000,25.823000,25.823000,25.823000,25.317320,0
2017-07-05,26.111000,26.448000,26.111000,26.448000,25.930082,30
2017-07-06,25.992001,25.992001,25.992001,25.992001,25.483011,0
2017-07-07,25.900999,25.900999,25.900999,25.900999,25.393793,0
2017-07-10,25.482000,25.482000,25.482000,25.482000,24.982998,0
2017-07-11,25.143999,25.143999,25.143999,25.143999,24.651617,0
2017-07-12,25.533001,25.533001,25.533001,25.533001,25.033001,0
2017-07-13,26.535999,26.806999,26.535999,26.806000,26.806000,270
2017-07-14,26.695999,27.350000,26.695999,27.350000,27.350000,10
